Date_of_Usage,Region,Service_Type,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio
2024-04-21,South India,Storage,934.0,1074.0,4203.0,99.988,102.39,2024,4,0.8696461824953445
2024-04-22,South India,Compute,1843.0,2119.0,11058.0,99.927,102.89,2024,4,0.8697498820198206
2024-04-22,South India,Storage,1007.0,1158.0,4531.5,99.984,102.89,2024,4,0.8696027633851469
2024-04-23,South India,Compute,1684.0,1936.0,10104.0,99.988,102.92,2024,4,0.8698347107438017
2024-04-23,South India,Storage,998.0,1147.0,4491.0,99.91,102.92,2024,4,0.8700959023539668
2024-04-24,South India,Compute,1766.0,2030.0,10596.0,99.979,102.97,2024,4,0.8699507389162562
2024-04-24,South India,Storage,973.0,1118.0,4378.5,99.949,102.97,2024,4,0.870304114490161
2024-04-25,South India,Compute,1787.0,2055.0,10722.0,99.972,102.17,2024,4,0.8695863746958638
2024-04-25,South India,Storage,947.0,1089.0,4261.5,99.903,102.17,2024,4,0.869605142332415
2024-04-26,South India,Compute,1927.0,2216.0,11562.0,99.929,103.09,2024,4,0.8695848375451264
2024-04-26,South India,Storage,1029.0,1183.0,4630.5,99.954,103.09,2024,4,0.8698224852071006
2024-04-27,South India,Compute,1799.0,2068.0,10794.0,99.967,102.99,2024,4,0.8699226305609284
2024-04-27,South India,Storage,983.0,1130.0,4423.5,99.946,102.99,2024,4,0.8699115044247787
2024-04-28,South India,Compute,1759.0,2022.0,10554.0,99.9,101.89,2024,4,0.8699307616221563
2024-04-28,South India,Storage,1010.0,1161.0,4545.0,99.951,101.89,2024,4,0.8699397071490095
2024-04-29,South India,Compute,1757.0,2020.0,10542.0,99.938,102.73,2024,4,0.8698019801980198
2024-04-29,South India,Storage,880.0,1011.0,3960.0,99.937,102.73,2024,4,0.8704253214638972
2024-04-30,South India,Compute,1682.0,1934.0,10092.0,99.911,103.4,2024,4,0.8697001034126164
2024-04-30,South India,Storage,1032.0,1186.0,4644.0,99.906,103.4,2024,4,0.8701517706576728
2024-05-01,South India,Compute,1701.0,1956.0,10206.0,99.981,100.63,2024,5,0.8696319018404908
2024-05-01,South India,Storage,942.0,1083.0,4239.0,99.906,100.63,2024,5,0.8698060941828255
2024-05-02,South India,Compute,1689.0,2065.0,10134.0,99.94546958981613,100.63,2024,5,0.8179176755447942
2024-05-02,South India,Storage,1016.0,1168.0,4572.0,99.925,101.58,2024,5,0.8698630136986302
2024-05-03,South India,Compute,1677.0,1928.0,10062.0,99.939,101.15,2024,5,0.8698132780082988
2024-05-03,South India,Storage,903.0,1038.0,4063.5,99.913,101.15,2024,5,0.869942196531792
2024-05-04,South India,Compute,1796.0,2065.0,10776.0,99.989,100.66,2024,5,0.8697336561743342
2024-05-04,South India,Storage,1018.0,1170.0,4581.0,99.913,100.66,2024,5,0.8700854700854701
2024-05-05,South India,Compute,1767.0,2032.0,10602.0,99.954,101.32,2024,5,0.8695866141732284
2024-05-05,South India,Storage,907.0,1043.0,4081.5,99.974,101.32,2024,5,0.8696069031639502
2024-05-06,South India,Compute,1688.0,1941.0,10128.0,99.905,101.82,2024,5,0.8696548171045853
2024-05-06,South India,Storage,860.0,988.0,3870.0,99.987,101.82,2024,5,0.8704453441295547
2024-05-07,South India,Compute,1709.0,1965.0,10254.0,99.943,102.67,2024,5,0.8697201017811704
2024-05-07,South India,Storage,918.0,1055.0,4131.0,99.949,102.67,2024,5,0.8701421800947867
2024-05-08,South India,Compute,1673.0,1923.0,10038.0,99.944,101.81,2024,5,0.8699947997919917
2024-05-08,South India,Storage,936.0,1076.0,4212.0,99.934,101.81,2024,5,0.8698884758364313
2024-05-09,South India,Compute,1760.0,2023.0,10560.0,99.918,101.37,2024,5,0.8699950568462679
2024-05-09,South India,Storage,928.0,1067.0,4176.0,99.91,101.37,2024,5,0.8697282099343955
2024-05-10,South India,Compute,1787.0,2055.0,10722.0,99.927,101.49,2024,5,0.8695863746958638
2024-05-10,South India,Storage,981.0,1128.0,4414.5,99.925,101.49,2024,5,0.8696808510638298
2024-05-11,South India,Compute,1750.0,2012.0,10500.0,99.908,101.86,2024,5,0.8697813121272365
2024-05-11,South India,Storage,977.0,1123.0,4396.5,99.944,101.86,2024,5,0.8699910952804987
2024-05-12,South India,Compute,1732.0,1991.0,10392.0,99.905,100.55,2024,5,0.8699146157709694
2024-05-12,South India,Storage,915.0,1052.0,4117.5,99.927,100.55,2024,5,0.8697718631178707
2024-05-13,South India,Compute,1800.0,2070.0,10800.0,99.911,101.82,2024,5,0.8695652173913043
2024-05-13,South India,Storage,858.0,986.0,3861.0,99.98,101.82,2024,5,0.8701825557809331
2024-05-14,South India,Compute,1735.0,1995.0,10410.0,99.924,101.74,2024,5,0.8696741854636592
2024-05-14,South India,Storage,832.0,956.0,3744.0,99.912,101.74,2024,5,0.8702928870292888
2024-05-15,South India,Compute,1745.0,2006.0,10470.0,99.939,102.06,2024,5,0.8698903290129611
2024-05-15,South India,Storage,933.0,1072.0,4198.5,99.982,102.06,2024,5,0.8703358208955224
2024-05-16,South India,Compute,1785.0,2052.0,10710.0,99.97,101.98,2024,5,0.8698830409356725
2024-05-16,South India,Storage,902.0,1037.0,4059.0,99.932,101.98,2024,5,0.8698167791706847
2024-05-17,South India,Compute,1763.0,2027.0,10578.0,99.943,100.79,2024,5,0.8697582634435126
2024-05-17,South India,Storage,867.0,997.0,3901.5,99.979,100.79,2024,5,0.8696088264794383
2024-05-18,South India,Compute,1725.0,1983.0,10350.0,99.933,100.91,2024,5,0.869894099848714
2024-05-18,South India,Storage,836.0,961.0,3762.0,99.975,100.91,2024,5,0.8699271592091571
2024-05-19,South India,Compute,1733.0,1992.0,10398.0,99.961,100.18,2024,5,0.8699799196787149
2024-05-19,South India,Storage,951.0,1093.0,4279.5,99.928,100.18,2024,5,0.8700823421774931
2024-05-20,South India,Compute,1664.0,1913.0,9984.0,99.976,101.55,2024,5,0.8698379508625196
2024-05-20,South India,Storage,957.0,1100.0,4306.5,99.941,101.55,2024,5,0.87
2024-05-21,South India,Compute,1669.0,1919.0,10014.0,99.918,101.45,2024,5,0.8697238144867119
2024-05-21,South India,Storage,893.0,1026.0,4018.5,99.913,101.45,2024,5,0.8703703703703703
2024-05-22,South India,Compute,1640.0,1885.0,9840.0,99.964,101.09,2024,5,0.870026525198939
2024-05-22,South India,Storage,869.0,999.0,3910.5,99.986,101.09,2024,5,0.8698698698698699
2024-05-23,South India,Compute,1661.0,1910.0,9966.0,99.904,101.19,2024,5,0.8696335078534031
2024-05-23,South India,Storage,910.0,1046.0,4095.0,99.976,101.19,2024,5,0.869980879541109
2024-05-24,South India,Compute,1703.0,1958.0,10218.0,99.985,101.59,2024,5,0.8697650663942799
2024-05-24,South India,Storage,925.0,1063.0,4162.5,99.988,101.59,2024,5,0.8701787394167451
2024-05-25,South India,Compute,1669.0,1919.0,10014.0,99.929,102.09,2024,5,0.8697238144867119
2024-05-25,South India,Storage,954.0,1097.0,4293.0,99.976,102.09,2024,5,0.8696444849589791
2024-05-26,South India,Compute,1652.0,1899.0,9912.0,99.983,101.87,2024,5,0.8699315429173249
2024-05-26,South India,Storage,929.0,1068.0,4180.5,99.932,101.87,2024,5,0.8698501872659176
2024-05-27,South India,Compute,1712.0,1968.0,10272.0,99.986,101.2,2024,5,0.8699186991869918
2024-05-27,South India,Storage,958.0,1101.0,4311.0,99.952,101.2,2024,5,0.8701180744777475
2024-05-28,South India,Compute,1558.0,1791.0,9348.0,99.953,101.41,2024,5,0.8699050809603573
2024-05-28,South India,Storage,896.0,1030.0,4032.0,99.977,101.41,2024,5,0.8699029126213592
2024-05-29,South India,Compute,1643.0,1889.0,9858.0,99.938,101.98,2024,5,0.8697723663313923
2024-05-29,South India,Storage,939.0,1079.0,4225.5,99.903,101.98,2024,5,0.8702502316960148
2024-05-30,South India,Compute,1773.0,2038.0,10638.0,99.938,100.96,2024,5,0.8699705593719332
2024-05-30,South India,Storage,870.0,1000.0,3915.0,99.964,100.96,2024,5,0.87
2024-05-31,South India,Compute,1753.0,2015.0,10518.0,99.986,100.64,2024,5,0.8699751861042183
2024-05-31,South India,Storage,994.0,1143.0,4473.0,99.904,100.64,2024,5,0.8696412948381452
2024-06-01,South India,Compute,1699.0,1953.0,10194.0,99.983,100.3,2024,6,0.8699436763952892
2024-06-01,South India,Storage,934.0,1074.0,4203.0,99.978,100.3,2024,6,0.8696461824953445
2024-06-02,South India,Compute,1684.0,1936.0,10104.0,99.935,100.47,2024,6,0.8698347107438017
2024-06-02,South India,Storage,922.0,1060.0,4149.0,99.902,100.47,2024,6,0.869811320754717
2024-06-03,South India,Compute,1719.0,1976.0,10314.0,99.912,100.35,2024,6,0.8699392712550608
2024-06-03,South India,Storage,824.0,947.0,3708.0,99.978,100.35,2024,6,0.870116156282999
2024-06-04,South India,Compute,1618.0,1860.0,9708.0,99.906,99.68,2024,6,0.8698924731182796
2024-06-04,South India,Storage,956.0,1099.0,4302.0,99.971,99.68,2024,6,0.8698817106460418
2024-06-05,South India,Compute,1625.0,1868.0,9750.0,99.925,100.56,2024,6,0.869914346895075
2024-06-05,South India,Storage,854.0,982.0,3843.0,99.988,100.56,2024,6,0.869653767820774
2024-06-06,South India,Compute,1645.0,1891.0,9870.0,99.924,99.69,2024,6,0.8699101004759386
2024-06-06,South India,Storage,807.0,928.0,3631.5,99.926,99.69,2024,6,0.8696120689655172
2024-06-07,South India,Compute,1700.0,1954.0,10200.0,99.928,99.35,2024,6,0.8700102354145343
2024-06-07,South India,Storage,912.0,1048.0,4104.0,99.978,99.35,2024,6,0.8702290076335878
2024-06-08,South India,Compute,1706.0,1961.0,10236.0,99.917,100.85,2024,6,0.8699643039265681
2024-06-08,South India,Storage,863.0,992.0,3883.5,99.961,100.85,2024,6,0.8699596774193549
2024-06-09,South India,Compute,1601.0,1841.0,9606.0,99.918,100.87,2024,6,0.8696360673546986
2024-06-09,South India,Storage,897.0,1031.0,4036.5,99.901,100.87,2024,6,0.8700290979631425
2024-06-10,South India,Compute,1674.0,1925.0,10044.0,99.984,99.85,2024,6,0.8696103896103896
2024-06-10,South India,Storage,903.0,1038.0,4063.5,99.949,99.85,2024,6,0.869942196531792
2024-06-11,South India,Compute,1636.0,1881.0,9816.0,99.971,100.54,2024,6,0.8697501329080276
2024-06-11,South India,Storage,987.0,1135.0,4441.5,99.922,100.54,2024,6,0.8696035242290749
2024-06-12,South India,Compute,1625.0,1868.0,9750.0,99.959,99.11,2024,6,0.869914346895075
2024-06-12,South India,Storage,952.0,1094.0,4284.0,99.923,99.11,2024,6,0.870201096892139
2024-06-13,South India,Compute,1567.0,1802.0,9402.0,99.932,99.83,2024,6,0.8695893451720311
2024-06-13,South India,Storage,932.0,1071.0,4194.0,99.971,99.83,2024,6,0.8702147525676938
2024-06-14,South India,Compute,1671.0,1921.0,10026.0,99.94,98.93,2024,6,0.8698594482040604
2024-06-14,South India,Storage,910.0,1046.0,4095.0,99.955,98.93,2024,6,0.869980879541109
2024-06-15,South India,Compute,1671.0,1921.0,10026.0,99.909,100.49,2024,6,0.8698594482040604
2024-06-15,South India,Storage,885.0,1017.0,3982.5,99.955,100.49,2024,6,0.8702064896755162
2024-06-16,South India,Compute,1664.5,1846.0,9987.0,99.94546958981613,100.49,2024,6,0.9016793066088841
2024-06-16,South India,Storage,906.0,1041.0,4077.0,99.937,100.22,2024,6,0.8703170028818443
2024-06-17,South India,Compute,1658.0,1906.0,9948.0,99.938,99.5,2024,6,0.869884575026233
2024-06-17,South India,Storage,877.0,1008.0,3946.5,99.95,99.5,2024,6,0.8700396825396826
2024-06-18,South India,Compute,1584.0,1821.0,9504.0,99.977,100.07,2024,6,0.8698517298187809
2024-06-18,South India,Storage,869.0,999.0,3910.5,99.979,100.07,2024,6,0.8698698698698699
2024-06-19,South India,Compute,1622.0,1865.0,9732.0,99.934,100.42,2024,6,0.8697050938337801
2024-06-19,South India,Storage,865.0,994.0,3892.5,99.99,100.42,2024,6,0.8702213279678068
2024-06-20,South India,Compute,1682.0,1934.0,10092.0,99.944,99.69,2024,6,0.8697001034126164
2024-06-20,South India,Storage,823.0,946.0,3703.5,99.9,99.69,2024,6,0.8699788583509513
2024-06-21,South India,Compute,1726.0,1984.0,10356.0,99.915,100.04,2024,6,0.8699596774193549
2024-06-21,South India,Storage,887.0,1020.0,3991.5,99.967,100.04,2024,6,0.8696078431372549
2024-06-22,South India,Compute,1595.0,1834.0,9570.0,99.919,100.55,2024,6,0.8696837513631407
2024-06-22,South India,Storage,840.0,965.0,3780.0,99.938,100.55,2024,6,0.8704663212435233
2024-06-23,South India,Compute,1647.0,1894.0,9882.0,99.929,99.67,2024,6,0.8695881731784583
2024-06-23,South India,Storage,839.0,964.0,3775.5,99.963,99.67,2024,6,0.8703319502074689
2024-06-24,South India,Compute,1667.0,1917.0,10002.0,99.904,100.38,2024,6,0.8695878977569118
2024-06-24,South India,Storage,801.0,921.0,3604.5,99.96,100.38,2024,6,0.8697068403908795
2024-06-25,South India,Compute,1624.0,1867.0,9744.0,99.902,100.38,2024,6,0.8698446705945367
2024-06-25,South India,Storage,940.0,1081.0,4230.0,99.951,100.38,2024,6,0.8695652173913043
2024-06-26,South India,Compute,1662.0,1911.0,9972.0,99.952,100.31,2024,6,0.869701726844584
2024-06-26,South India,Storage,932.0,1071.0,4194.0,99.989,100.31,2024,6,0.8702147525676938
2024-06-27,South India,Compute,1677.0,1928.0,10062.0,99.953,100.18,2024,6,0.8698132780082988
2024-06-27,South India,Storage,876.0,1007.0,3942.0,99.961,100.18,2024,6,0.8699106256206555
2024-06-28,South India,Compute,1678.0,1929.0,10068.0,99.941,100.54,2024,6,0.8698807672369103
2024-06-28,South India,Storage,836.0,961.0,3762.0,99.96,100.54,2024,6,0.8699271592091571
2024-06-29,South India,Compute,1634.0,1879.0,9804.0,99.925,100.02,2024,6,0.8696114954763172
2024-06-29,South India,Storage,887.0,1020.0,3991.5,99.953,100.02,2024,6,0.8696078431372549
2024-06-30,South India,Compute,1662.0,1911.0,9972.0,99.988,100.4,2024,6,0.869701726844584
2024-06-30,South India,Storage,921.0,1059.0,4144.5,99.942,100.4,2024,6,0.8696883852691218
2024-07-01,South India,Compute,1544.0,1775.0,9264.0,99.929,98.41,2024,7,0.8698591549295774
2024-07-01,South India,Storage,785.0,902.0,3532.5,99.912,98.41,2024,7,0.8702882483370288
2024-07-02,South India,Compute,1549.0,1781.0,9294.0,99.952,98.67,2024,7,0.8697361033127456
2024-07-02,South India,Storage,851.0,978.0,3829.5,99.945,98.67,2024,7,0.8701431492842536
2024-07-03,South India,Compute,1597.0,1896.0,9582.0,99.94546958981613,98.67,2024,7,0.8422995780590717
2024-07-03,South India,Storage,815.0,937.0,3667.5,99.948,98.44,2024,7,0.8697972251867663
2024-07-04,South India,Compute,1645.0,1891.0,9870.0,99.911,97.77,2024,7,0.8699101004759386
2024-07-04,South India,Storage,822.0,945.0,3699.0,99.918,97.77,2024,7,0.8698412698412699
2024-07-05,South India,Compute,1531.0,1760.0,9186.0,99.974,98.61,2024,7,0.8698863636363636
2024-07-05,South India,Storage,855.0,983.0,3847.5,99.987,98.61,2024,7,0.8697863682604272
2024-07-06,South India,Compute,1587.0,1825.0,9522.0,99.922,98.08,2024,7,0.8695890410958904
2024-07-06,South India,Storage,820.0,942.0,3690.0,99.924,98.08,2024,7,0.8704883227176221
2024-07-07,South India,Compute,1611.0,1852.0,9666.0,99.968,98.03,2024,7,0.8698704103671706
2024-07-07,South India,Storage,833.0,957.0,3748.5,99.939,98.03,2024,7,0.8704284221525601
2024-07-08,South India,Compute,1463.0,1682.0,8778.0,99.976,97.94,2024,7,0.8697978596908442
2024-07-08,South India,Storage,922.0,1060.0,4149.0,99.914,97.94,2024,7,0.869811320754717
2024-07-09,South India,Compute,1536.0,1766.0,9216.0,99.97,98.29,2024,7,0.869762174405436
2024-07-09,South India,Storage,873.0,1003.0,3928.5,99.951,98.29,2024,7,0.8703888334995015
2024-07-10,South India,Compute,1561.0,1795.0,9366.0,99.955,98.57,2024,7,0.8696378830083565
2024-07-10,South India,Storage,846.0,972.0,3807.0,99.961,98.57,2024,7,0.8703703703703703
2024-07-11,South India,Compute,1503.0,1728.0,9018.0,99.94,98.94,2024,7,0.8697916666666666
2024-07-11,South India,Storage,794.0,913.0,3573.0,99.975,98.94,2024,7,0.8696604600219058
2024-07-12,South India,Compute,1627.0,1871.0,9762.0,99.968,98.65,2024,7,0.8695884553714591
2024-07-12,South India,Storage,874.0,1005.0,3933.0,99.952,98.65,2024,7,0.8696517412935323
2024-07-13,South India,Compute,1653.0,1900.0,9918.0,99.944,98.24,2024,7,0.87
2024-07-13,South India,Storage,875.0,1006.0,3937.5,99.939,98.24,2024,7,0.8697813121272365
2024-07-14,South India,Compute,1484.0,1706.0,8904.0,99.901,99.13,2024,7,0.8698710433763188
2024-07-14,South India,Storage,787.0,905.0,3541.5,99.974,99.13,2024,7,0.8696132596685083
2024-07-15,South India,Compute,1596.0,1835.0,9576.0,99.974,98.02,2024,7,0.8697547683923705
2024-07-15,South India,Storage,832.0,956.0,3744.0,99.931,98.02,2024,7,0.8702928870292888
2024-07-16,South India,Compute,1503.0,1728.0,9018.0,99.973,98.83,2024,7,0.8697916666666666
2024-07-16,South India,Storage,766.0,880.0,3447.0,99.93,98.83,2024,7,0.8704545454545455
2024-07-17,South India,Compute,1665.0,1914.0,9990.0,99.943,97.57,2024,7,0.8699059561128527
2024-07-17,South India,Storage,778.0,894.0,3501.0,99.959,97.57,2024,7,0.8702460850111857
2024-07-18,South India,Compute,1625.0,1868.0,9750.0,99.973,98.05,2024,7,0.869914346895075
2024-07-18,South India,Storage,819.0,941.0,3685.5,99.955,98.05,2024,7,0.8703506907545164
2024-07-19,South India,Compute,1552.0,1784.0,9312.0,99.95,97.9,2024,7,0.8699551569506726
2024-07-19,South India,Storage,836.0,961.0,3762.0,99.966,97.9,2024,7,0.8699271592091571
2024-07-20,South India,Compute,1606.0,1846.0,9636.0,99.913,99.21,2024,7,0.8699891657638137
2024-07-20,South India,Storage,863.0,992.0,3883.5,99.975,99.21,2024,7,0.8699596774193549
2024-07-21,South India,Compute,1563.0,1797.0,9378.0,99.901,97.52,2024,7,0.8697829716193656
2024-07-21,South India,Storage,911.0,1047.0,4099.5,99.931,97.52,2024,7,0.8701050620821394
2024-07-22,South India,Compute,1502.0,1727.0,9012.0,99.928,98.33,2024,7,0.8697162709901564
2024-07-22,South India,Storage,864.0,993.0,3888.0,99.949,98.33,2024,7,0.8700906344410876
2024-07-23,South India,Compute,1542.0,1773.0,9252.0,99.983,99.02,2024,7,0.8697123519458545
2024-07-23,South India,Storage,806.0,926.0,3627.0,99.904,99.02,2024,7,0.8704103671706264
2024-07-24,South India,Compute,1615.0,1857.0,9690.0,99.924,99.0,2024,7,0.8696822832525579
2024-07-24,South India,Storage,784.0,901.0,3528.0,99.981,99.0,2024,7,0.8701442841287459
2024-07-25,South India,Compute,1528.0,1757.0,9168.0,99.944,98.44,2024,7,0.8696642003414912
2024-07-25,South India,Storage,739.0,849.0,3325.5,99.936,98.44,2024,7,0.8704358068315665
2024-07-26,South India,Compute,1562.0,1796.0,9372.0,99.963,98.42,2024,7,0.8697104677060133
2024-07-26,South India,Storage,815.0,937.0,3667.5,99.917,98.42,2024,7,0.8697972251867663
2024-07-27,South India,Compute,1626.0,1869.0,9756.0,99.966,98.99,2024,7,0.869983948635634
2024-07-27,South India,Storage,906.0,1041.0,4077.0,99.924,98.99,2024,7,0.8703170028818443
2024-07-28,South India,Compute,1548.0,1780.0,9288.0,99.984,97.59,2024,7,0.8696629213483146
2024-07-28,South India,Storage,857.0,985.0,3856.5,99.962,97.59,2024,7,0.8700507614213198
2024-07-29,South India,Compute,1651.0,1898.0,9906.0,99.961,98.95,2024,7,0.8698630136986302
2024-07-29,South India,Storage,749.0,861.0,3370.5,99.925,98.95,2024,7,0.8699186991869918
2024-07-30,South India,Compute,1525.0,1753.0,9150.0,99.943,98.85,2024,7,0.869937250427838
2024-07-30,South India,Storage,898.0,1032.0,4041.0,99.984,98.85,2024,7,0.8701550387596899
2024-07-31,South India,Compute,1665.0,1914.0,9990.0,99.906,99.0,2024,7,0.8699059561128527
2024-07-31,South India,Storage,845.0,971.0,3802.5,99.931,99.0,2024,7,0.870236869207003
2024-08-01,South India,Compute,1463.0,1682.0,8778.0,99.96,97.52,2024,8,0.8697978596908442
2024-08-01,South India,Storage,768.0,883.0,3456.0,99.957,97.52,2024,8,0.869762174405436
2024-08-02,South India,Compute,1474.0,1695.0,8844.0,99.911,97.52,2024,8,0.8696165191740413
2024-08-02,South India,Storage,738.0,848.0,3321.0,99.901,97.52,2024,8,0.8702830188679245
2024-08-03,South India,Compute,1578.0,1814.0,9468.0,99.979,96.61,2024,8,0.8699007717750827
2024-08-03,South India,Storage,679.0,780.0,3055.5,99.99,96.61,2024,8,0.8705128205128205
2024-08-04,South India,Compute,1542.0,1773.0,9252.0,99.968,97.57,2024,8,0.8697123519458545
2024-08-04,South India,Storage,718.5,923.0,3233.25,99.94546958981613,97.57,2024,8,0.7784398699891658
2024-08-05,South India,Compute,1516.0,1743.0,9096.0,99.949,97.28,2024,8,0.8697647733792312
2024-08-05,South India,Storage,758.0,871.0,3411.0,99.921,97.28,2024,8,0.870264064293915
2024-08-06,South India,Compute,1498.5,1857.0,8991.0,99.94546958981613,97.28,2024,8,0.8069466882067852
2024-08-06,South India,Storage,702.0,807.0,3159.0,99.982,98.2,2024,8,0.8698884758364313
2024-08-07,South India,Compute,1481.0,1703.0,8886.0,99.953,96.81,2024,8,0.8696418085731062
2024-08-07,South India,Storage,786.0,903.0,3537.0,99.987,96.81,2024,8,0.8704318936877077
2024-08-08,South India,Compute,1555.0,1788.0,9330.0,99.959,96.83,2024,8,0.8696868008948546
2024-08-08,South India,Storage,903.0,1038.0,4063.5,99.906,96.83,2024,8,0.869942196531792
