Date_of_Usage,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio,Dayofweek,Dayofyear,Weekofyear,Is_Weekend,Demand_Units_Lag_1,Demand_Units_Lag_7,Demand_Units_Lag_30,Demand_Change,Usage_Spike,Region_South India,Region_Southeast Asia,Region_West Europe,Service_Type_Storage
2024-11-14,954.0,1097.0,4293.0,99.975,98.22,2024,11,0.8696444849589791,3,319,46,False,980.0,1002.0,880.0,-26.0,False,False,False,False,True
2024-11-15,1056.0,1214.0,4752.0,99.915,98.09,2024,11,0.8698517298187809,4,320,46,False,954.0,1056.0,925.0,102.0,False,False,False,False,True
2024-11-16,966.0,1110.0,4347.0,99.907,98.16,2024,11,0.8702702702702703,5,321,46,True,1056.0,972.0,959.0,-90.0,False,False,False,False,True
2024-11-17,1018.0,1170.0,4581.0,99.933,98.41,2024,11,0.8700854700854701,6,322,46,True,966.0,983.0,983.0,52.0,False,False,False,False,True
2024-11-18,966.0,1110.0,4347.0,99.976,98.25,2024,11,0.8702702702702703,0,323,47,False,1018.0,975.0,1043.0,-52.0,False,False,False,False,True
2024-11-19,980.0,1127.0,4410.0,99.902,98.68,2024,11,0.8695652173913043,1,324,47,False,966.0,969.0,870.0,14.0,False,False,False,False,True
2024-11-20,918.0,1055.0,4131.0,99.984,98.27,2024,11,0.8701421800947867,2,325,47,False,980.0,980.0,898.0,-62.0,False,False,False,False,True
2024-11-21,918.0,1055.0,4131.0,99.939,99.1,2024,11,0.8701421800947867,3,326,47,False,918.0,954.0,948.0,0.0,False,False,False,False,True
2024-11-22,960.0,1104.0,4320.0,99.94,98.44,2024,11,0.8695652173913043,4,327,47,False,918.0,1056.0,998.0,42.0,False,False,False,False,True
2024-11-23,991.0,1139.0,4459.5,99.946,97.38,2024,11,0.8700614574187884,5,328,47,True,960.0,966.0,920.0,31.0,False,False,False,False,True
2024-11-24,938.0,1078.0,4221.0,99.958,98.44,2024,11,0.8701298701298701,6,329,47,True,991.0,1018.0,984.0,-53.0,False,False,False,False,True
2024-11-25,1090.0,1253.0,4905.0,99.961,99.11,2024,11,0.8699122106943336,0,330,48,False,938.0,966.0,934.0,152.0,False,False,False,False,True
2024-11-26,999.0,1148.0,4495.5,99.948,99.64,2024,11,0.8702090592334495,1,331,48,False,1090.0,980.0,1038.0,-91.0,False,False,False,False,True
2024-11-27,986.0,1133.0,4437.0,99.977,97.69,2024,11,0.8702559576345984,2,332,48,False,999.0,918.0,996.0,-13.0,False,False,False,False,True
2024-11-28,1003.0,1153.0,4513.5,99.942,97.89,2024,11,0.8699045967042498,3,333,48,False,986.0,918.0,959.0,17.0,False,False,False,False,True
2024-11-29,994.0,1143.0,4473.0,99.948,97.69,2024,11,0.8696412948381452,4,334,48,False,1003.0,960.0,922.0,-9.0,False,False,False,False,True
2024-11-30,1003.0,1153.0,4513.5,99.924,98.54,2024,11,0.8699045967042498,5,335,48,True,994.0,991.0,968.0,9.0,False,False,False,False,True
2024-12-01,1044.0,1200.0,4698.0,99.943,99.66,2024,12,0.87,6,336,48,True,1003.0,938.0,1071.0,41.0,False,False,False,False,True
2024-12-02,1007.0,1158.0,4531.5,99.907,100.84,2024,12,0.8696027633851469,0,337,49,False,1044.0,1090.0,1032.0,-37.0,False,False,False,False,True
2024-12-03,1076.0,1237.0,4842.0,99.914,100.33,2024,12,0.8698464025869038,1,338,49,False,1007.0,999.0,1051.0,69.0,False,False,False,False,True
2024-12-04,1038.0,1193.0,4671.0,99.908,100.52,2024,12,0.8700754400670578,2,339,49,False,1076.0,986.0,964.0,-38.0,False,False,False,False,True
2024-12-05,983.0,1130.0,4423.5,99.952,100.0,2024,12,0.8699115044247787,3,340,49,False,1038.0,1003.0,963.0,-55.0,False,False,False,False,True
2024-12-06,1052.0,1209.0,4734.0,99.937,99.35,2024,12,0.8701406120760959,4,341,49,False,983.0,994.0,833.0,69.0,False,False,False,False,True
2024-12-07,1081.0,1243.0,4864.5,99.973,100.72,2024,12,0.8696701528559936,5,342,49,True,1052.0,1003.0,1002.0,29.0,False,False,False,False,True
2024-12-08,1011.0,1162.0,4549.5,99.937,99.91,2024,12,0.8700516351118761,6,343,49,True,1081.0,1044.0,1056.0,-70.0,False,False,False,False,True
2024-12-09,1100.0,1265.0,4950.0,99.953,100.08,2024,12,0.8695652173913043,0,344,50,False,1011.0,1007.0,972.0,89.0,False,False,False,False,True
2024-12-10,963.0,1107.0,4333.5,99.929,100.49,2024,12,0.8699186991869918,1,345,50,False,1100.0,1076.0,983.0,-137.0,False,False,False,False,True
2024-12-11,1012.0,1163.0,4554.0,99.906,99.14,2024,12,0.8701633705932932,2,346,50,False,963.0,1038.0,975.0,49.0,False,False,False,False,True
2024-12-12,1073.0,1233.0,4828.5,99.972,99.4,2024,12,0.870235198702352,3,347,50,False,1012.0,983.0,969.0,61.0,False,False,False,False,True
2024-12-13,1077.0,1238.0,4846.5,99.981,100.61,2024,12,0.869951534733441,4,348,50,False,1073.0,1052.0,980.0,4.0,False,False,False,False,True
2024-12-14,1030.0,1184.0,4635.0,99.92,99.87,2024,12,0.8699324324324325,5,349,50,True,1077.0,1081.0,954.0,-47.0,False,False,False,False,True
2024-12-15,952.0,1094.0,4284.0,99.908,99.77,2024,12,0.870201096892139,6,350,50,True,1030.0,1011.0,1056.0,-78.0,False,False,False,False,True
2024-12-16,1056.0,1214.0,4752.0,99.915,99.61,2024,12,0.8698517298187809,0,351,51,False,952.0,1100.0,966.0,104.0,False,False,False,False,True
2024-12-17,1098.0,1262.0,4941.0,99.927,99.55,2024,12,0.8700475435816165,1,352,51,False,1056.0,963.0,1018.0,42.0,False,False,False,False,True
2024-12-18,948.0,1090.0,4266.0,99.928,99.98,2024,12,0.8697247706422019,2,353,51,False,1098.0,1012.0,966.0,-150.0,False,False,False,False,True
2024-12-19,1124.0,1292.0,5058.0,99.908,100.72,2024,12,0.8699690402476781,3,354,51,False,948.0,1073.0,980.0,176.0,False,False,False,False,True
2024-12-20,1008.0,1159.0,4536.0,99.982,100.68,2024,12,0.8697152717860225,4,355,51,False,1124.0,1077.0,918.0,-116.0,False,False,False,False,True
2024-12-21,1095.0,1259.0,4927.5,99.917,99.59,2024,12,0.8697378872120731,5,356,51,True,1008.0,1030.0,918.0,87.0,False,False,False,False,True
2024-12-22,967.0,1112.0,4351.5,99.918,99.81,2024,12,0.8696043165467626,6,357,51,True,1095.0,952.0,960.0,-128.0,False,False,False,False,True
2024-12-23,1012.0,1163.0,4554.0,99.982,100.4,2024,12,0.8701633705932932,0,358,52,False,967.0,1056.0,991.0,45.0,False,False,False,False,True
2024-12-24,941.0,1082.0,4234.5,99.969,100.16,2024,12,0.8696857670979667,1,359,52,False,1012.0,1098.0,938.0,-71.0,False,False,False,False,True
2024-12-25,1121.0,1289.0,5044.5,99.901,99.71,2024,12,0.86966640806827,2,360,52,False,941.0,948.0,1090.0,180.0,False,False,False,False,True
2024-12-26,1008.0,1159.0,4536.0,99.937,100.04,2024,12,0.8697152717860225,3,361,52,False,1121.0,1124.0,999.0,-113.0,False,False,False,False,True
2024-12-27,1032.0,1186.0,4644.0,99.952,99.8,2024,12,0.8701517706576728,4,362,52,False,1008.0,1008.0,986.0,24.0,False,False,False,False,True
2024-12-28,1040.0,1196.0,4680.0,99.978,100.25,2024,12,0.8695652173913043,5,363,52,True,1032.0,1095.0,1003.0,8.0,False,False,False,False,True
2024-12-29,1022.0,1175.0,4599.0,99.926,99.68,2024,12,0.8697872340425532,6,364,52,True,1040.0,967.0,994.0,-18.0,False,False,False,False,True
2024-12-30,1092.0,1255.0,4914.0,99.947,99.82,2024,12,0.8701195219123506,0,365,1,False,1022.0,1012.0,1003.0,70.0,False,False,False,False,True
2024-12-31,990.0,1138.0,4455.0,99.945,98.44,2024,12,0.8699472759226714,1,366,1,False,1092.0,941.0,1044.0,-102.0,False,False,False,False,True
2024-01-01,1748.0,2010.0,10488.0,99.905,101.75,2024,1,0.8696517412935323,0,1,1,False,,,,,False,True,False,False,False
2024-01-02,1805.0,2075.0,10830.0,99.918,101.98,2024,1,0.8698795180722891,1,2,1,False,1748.0,,,57.0,False,True,False,False,False
2024-01-03,1751.0,2013.0,10506.0,99.928,101.49,2024,1,0.8698460009935419,2,3,1,False,1805.0,,,-54.0,False,True,False,False,False
2024-01-04,1748.0,2010.0,10488.0,99.907,100.71,2024,1,0.8696517412935323,3,4,1,False,1751.0,,,-3.0,False,True,False,False,False
2024-01-05,1787.0,2055.0,10722.0,99.928,101.08,2024,1,0.8695863746958638,4,5,1,False,1748.0,,,39.0,False,True,False,False,False
2024-01-06,1736.0,1996.0,10416.0,99.928,101.67,2024,1,0.8697394789579158,5,6,1,True,1787.0,,,-51.0,False,True,False,False,False
2024-01-07,1741.0,2002.0,10446.0,99.929,101.96,2024,1,0.8696303696303697,6,7,1,True,1736.0,,,5.0,False,True,False,False,False
2024-01-08,1636.0,1881.0,9816.0,99.926,101.42,2024,1,0.8697501329080276,0,8,2,False,1741.0,1748.0,,-105.0,False,True,False,False,False
2024-01-09,1801.0,2071.0,10806.0,99.957,102.07,2024,1,0.8696281989377113,1,9,2,False,1636.0,1805.0,,165.0,False,True,False,False,False
2024-01-10,1693.0,1946.0,10158.0,99.983,100.89,2024,1,0.8699897225077081,2,10,2,False,1801.0,1751.0,,-108.0,False,True,False,False,False
2024-01-11,1689.0,1942.0,10134.0,99.98,101.63,2024,1,0.8697219361483007,3,11,2,False,1693.0,1748.0,,-4.0,False,True,False,False,False
2024-01-12,1790.0,2058.0,10740.0,99.958,100.89,2024,1,0.86977648202138,4,12,2,False,1689.0,1787.0,,101.0,False,True,False,False,False
2024-01-13,1737.0,1997.0,10422.0,99.918,101.64,2024,1,0.8698047070605909,5,13,2,True,1790.0,1736.0,,-53.0,False,True,False,False,False
2024-01-14,1741.0,2002.0,10446.0,99.951,101.89,2024,1,0.8696303696303697,6,14,2,True,1737.0,1741.0,,4.0,False,True,False,False,False
2024-01-15,1776.0,2042.0,10656.0,99.972,101.76,2024,1,0.8697355533790402,0,15,3,False,1741.0,1636.0,,35.0,False,True,False,False,False
2024-01-16,1708.0,1964.0,10248.0,99.911,101.23,2024,1,0.869653767820774,1,16,3,False,1776.0,1801.0,,-68.0,False,True,False,False,False
2024-01-17,1649.0,1896.0,9894.0,99.902,100.49,2024,1,0.8697257383966245,2,17,3,False,1708.0,1693.0,,-59.0,False,True,False,False,False
2024-01-18,1754.0,2017.0,10524.0,99.943,102.33,2024,1,0.8696083292017849,3,18,3,False,1649.0,1689.0,,105.0,False,True,False,False,False
2024-01-19,1777.0,2043.0,10662.0,99.906,102.22,2024,1,0.8697993147332355,4,19,3,False,1754.0,1790.0,,23.0,False,True,False,False,False
2024-01-20,1703.0,1958.0,10218.0,99.911,101.54,2024,1,0.8697650663942799,5,20,3,True,1777.0,1737.0,,-74.0,False,True,False,False,False
2024-01-21,1790.0,2058.0,10740.0,99.977,101.49,2024,1,0.86977648202138,6,21,3,True,1703.0,1741.0,,87.0,False,True,False,False,False
2024-01-22,1691.0,1944.0,10146.0,99.926,101.93,2024,1,0.8698559670781894,0,22,4,False,1790.0,1776.0,,-99.0,False,True,False,False,False
2024-01-23,1800.0,2070.0,10800.0,99.908,101.99,2024,1,0.8695652173913043,1,23,4,False,1691.0,1708.0,,109.0,False,True,False,False,False
2024-01-24,1731.0,1990.0,10386.0,99.901,102.18,2024,1,0.8698492462311558,2,24,4,False,1800.0,1649.0,,-69.0,False,True,False,False,False
2024-01-25,1735.0,1995.0,10410.0,99.957,101.61,2024,1,0.8696741854636592,3,25,4,False,1731.0,1754.0,,4.0,False,True,False,False,False
2024-01-26,1749.0,2011.0,10494.0,99.928,100.82,2024,1,0.8697165589259075,4,26,4,False,1735.0,1777.0,,14.0,False,True,False,False,False
2024-01-27,1677.0,1928.0,10062.0,99.987,102.09,2024,1,0.8698132780082988,5,27,4,True,1749.0,1703.0,,-72.0,False,True,False,False,False
2024-01-28,1738.0,1998.0,10428.0,99.921,101.66,2024,1,0.8698698698698699,6,28,4,True,1677.0,1790.0,,61.0,False,True,False,False,False
2024-01-29,1719.0,1976.0,10314.0,99.968,102.53,2024,1,0.8699392712550608,0,29,5,False,1738.0,1691.0,,-19.0,False,True,False,False,False
2024-01-30,1647.0,1894.0,9882.0,99.941,100.41,2024,1,0.8695881731784583,1,30,5,False,1719.0,1800.0,,-72.0,False,True,False,False,False
2024-01-31,1708.0,1964.0,10248.0,99.915,101.47,2024,1,0.869653767820774,2,31,5,False,1647.0,1731.0,1748.0,61.0,False,True,False,False,False
2024-02-01,1787.0,2055.0,10722.0,99.973,102.62,2024,2,0.8695863746958638,3,32,5,False,1708.0,1735.0,1805.0,79.0,False,True,False,False,False
2024-02-02,1796.0,2065.0,10776.0,99.948,102.89,2024,2,0.8697336561743342,4,33,5,False,1787.0,1749.0,1751.0,9.0,False,True,False,False,False
2024-02-03,1869.0,2149.0,11214.0,99.939,103.05,2024,2,0.8697068403908795,5,34,5,True,1796.0,1677.0,1748.0,73.0,False,True,False,False,False
2024-02-04,1765.0,2029.0,10590.0,99.907,102.27,2024,2,0.869886643666831,6,35,5,True,1869.0,1738.0,1787.0,-104.0,False,True,False,False,False
2024-02-05,1759.0,2022.0,10554.0,99.929,102.33,2024,2,0.8699307616221563,0,36,6,False,1765.0,1719.0,1736.0,-6.0,False,True,False,False,False
2024-02-06,1830.0,2104.0,10980.0,99.968,102.27,2024,2,0.8697718631178707,1,37,6,False,1759.0,1647.0,1741.0,71.0,False,True,False,False,False
2024-02-07,1812.0,2083.0,10872.0,99.96,103.39,2024,2,0.8698991838694191,2,38,6,False,1830.0,1708.0,1636.0,-18.0,False,True,False,False,False
2024-02-08,1834.0,2109.0,11004.0,99.982,102.61,2024,2,0.869606448553817,3,39,6,False,1812.0,1787.0,1801.0,22.0,False,True,False,False,False
2024-02-09,1796.0,2065.0,10776.0,99.969,102.64,2024,2,0.8697336561743342,4,40,6,False,1834.0,1796.0,1693.0,-38.0,False,True,False,False,False
2024-02-10,1774.5,2119.0,10647.0,99.94546958981611,102.64,2024,2,0.8374233128834356,5,41,6,True,1796.0,1869.0,1689.0,-21.5,False,True,False,False,False
2024-02-11,1753.0,2015.0,10518.0,99.952,103.92,2024,2,0.8699751861042183,6,42,6,True,1774.5,1765.0,1790.0,-21.5,False,True,False,False,False
2024-02-12,1786.0,2053.0,10716.0,99.972,102.63,2024,2,0.8699464198733561,0,43,7,False,1753.0,1759.0,1737.0,33.0,False,True,False,False,False
2024-02-13,1885.0,2167.0,11310.0,99.901,102.52,2024,2,0.8698661744347024,1,44,7,False,1786.0,1830.0,1741.0,99.0,False,True,False,False,False
2024-02-14,1862.0,1997.0,11172.0,99.94546958981611,102.52,2024,2,0.9323985978968452,2,45,7,False,1885.0,1812.0,1776.0,-23.0,False,True,False,False,False
2024-02-15,1839.0,2114.0,11034.0,99.902,102.86,2024,2,0.869914853358562,3,46,7,False,1862.0,1834.0,1708.0,-23.0,False,True,False,False,False
2024-02-16,1805.0,2075.0,10830.0,99.96,102.48,2024,2,0.8698795180722891,4,47,7,False,1839.0,1796.0,1649.0,-34.0,False,True,False,False,False
2024-02-17,1688.0,1941.0,10128.0,99.927,102.19,2024,2,0.8696548171045853,5,48,7,True,1805.0,1774.5,1754.0,-117.0,False,True,False,False,False
2024-02-18,1771.0,2036.0,10626.0,99.989,102.75,2024,2,0.8698428290766208,6,49,7,True,1688.0,1753.0,1777.0,83.0,False,True,False,False,False
2024-02-19,1700.0,1954.0,10200.0,99.947,102.86,2024,2,0.8700102354145343,0,50,8,False,1771.0,1786.0,1703.0,-71.0,False,True,False,False,False
2024-02-20,1777.0,2043.0,10662.0,99.966,102.11,2024,2,0.8697993147332355,1,51,8,False,1700.0,1885.0,1790.0,77.0,False,True,False,False,False
2024-02-21,1811.5,2097.0,10869.0,99.94546958981611,102.11,2024,2,0.8638531235097758,2,52,8,False,1777.0,1862.0,1691.0,34.5,False,True,False,False,False
2024-02-22,1846.0,2122.0,11076.0,99.922,102.79,2024,2,0.8699340245051838,3,53,8,False,1811.5,1839.0,1800.0,34.5,False,True,False,False,False
2024-02-23,1839.0,2114.0,11034.0,99.903,102.49,2024,2,0.869914853358562,4,54,8,False,1846.0,1805.0,1731.0,-7.0,False,True,False,False,False
2024-02-24,1807.0,2078.0,10842.0,99.921,103.32,2024,2,0.8695861405197305,5,55,8,True,1839.0,1688.0,1735.0,-32.0,False,True,False,False,False
2024-02-25,1771.0,2036.0,10626.0,99.932,102.76,2024,2,0.8698428290766208,6,56,8,True,1807.0,1771.0,1749.0,-36.0,False,True,False,False,False
2024-02-26,1759.0,2022.0,10554.0,99.989,103.09,2024,2,0.8699307616221563,0,57,9,False,1771.0,1700.0,1677.0,-12.0,False,True,False,False,False
2024-02-27,1765.0,2029.0,10590.0,99.92,102.51,2024,2,0.869886643666831,1,58,9,False,1759.0,1777.0,1738.0,6.0,False,True,False,False,False
2024-02-28,1798.0,2067.0,10788.0,99.934,102.74,2024,2,0.8698597000483793,2,59,9,False,1765.0,1811.5,1719.0,33.0,False,True,False,False,False
2024-02-29,1822.0,2095.0,10932.0,99.972,102.16,2024,2,0.8696897374701671,3,60,9,False,1798.0,1846.0,1647.0,24.0,False,True,False,False,False
2024-03-01,1839.0,2114.0,11034.0,99.975,102.92,2024,3,0.869914853358562,4,61,9,False,1822.0,1839.0,1708.0,17.0,False,True,False,False,False
2024-03-02,1845.0,2121.0,11070.0,99.909,103.11,2024,3,0.8698727015558698,5,62,9,True,1839.0,1807.0,1787.0,6.0,False,True,False,False,False
2024-03-03,1713.0,1969.0,10278.0,99.961,102.72,2024,3,0.8699847638395124,6,63,9,True,1845.0,1771.0,1796.0,-132.0,False,True,False,False,False
2024-03-04,1738.0,1998.0,10428.0,99.989,103.66,2024,3,0.8698698698698699,0,64,10,False,1713.0,1759.0,1869.0,25.0,False,True,False,False,False
2024-03-05,1845.0,2121.0,11070.0,99.912,103.17,2024,3,0.8698727015558698,1,65,10,False,1738.0,1765.0,1765.0,107.0,False,True,False,False,False
2024-03-06,1792.0,2060.0,10752.0,99.954,102.99,2024,3,0.8699029126213592,2,66,10,False,1845.0,1798.0,1759.0,-53.0,False,True,False,False,False
2024-03-07,1904.0,2189.0,11424.0,99.929,103.0,2024,3,0.8698035632708999,3,67,10,False,1792.0,1822.0,1830.0,112.0,False,True,False,False,False
2024-03-08,1817.0,2089.0,10902.0,99.964,103.31,2024,3,0.8697941598851124,4,68,10,False,1904.0,1839.0,1812.0,-87.0,False,True,False,False,False
2024-03-09,1788.0,2056.0,10728.0,99.959,103.87,2024,3,0.8696498054474708,5,69,10,True,1817.0,1845.0,1834.0,-29.0,False,True,False,False,False
2024-03-10,1784.0,2099.0,10704.0,99.94546958981611,103.87,2024,3,0.8499285373987613,6,70,10,True,1788.0,1713.0,1796.0,-4.0,False,True,False,False,False
2024-03-11,1780.0,2046.0,10680.0,99.916,103.74,2024,3,0.8699902248289345,0,71,11,False,1784.0,1738.0,1774.5,-4.0,False,True,False,False,False
2024-03-12,1812.0,2083.0,10872.0,99.921,103.16,2024,3,0.8698991838694191,1,72,11,False,1780.0,1845.0,1753.0,32.0,False,True,False,False,False
2024-03-13,1876.0,2157.0,11256.0,99.976,102.83,2024,3,0.8697264719517849,2,73,11,False,1812.0,1792.0,1786.0,64.0,False,True,False,False,False
2024-03-14,1860.0,2139.0,11160.0,99.941,102.48,2024,3,0.8695652173913043,3,74,11,False,1876.0,1904.0,1885.0,-16.0,False,True,False,False,False
2024-03-15,1769.0,2034.0,10614.0,99.985,102.69,2024,3,0.8697148475909537,4,75,11,False,1860.0,1817.0,1862.0,-91.0,False,True,False,False,False
2024-03-16,1811.0,2082.0,10866.0,99.978,103.33,2024,3,0.8698366954851104,5,76,11,True,1769.0,1788.0,1839.0,42.0,False,True,False,False,False
2024-03-17,1763.0,2027.0,10578.0,99.929,102.85,2024,3,0.8697582634435126,6,77,11,True,1811.0,1784.0,1805.0,-48.0,False,True,False,False,False
2024-03-18,1690.0,1943.0,10140.0,99.902,102.65,2024,3,0.8697889861039629,0,78,12,False,1763.0,1780.0,1688.0,-73.0,False,True,False,False,False
2024-03-19,1842.0,2118.0,11052.0,99.944,103.38,2024,3,0.8696883852691218,1,79,12,False,1690.0,1812.0,1771.0,152.0,False,True,False,False,False
2024-03-20,1784.0,2051.0,10704.0,99.951,102.21,2024,3,0.8698196001950268,2,80,12,False,1842.0,1876.0,1700.0,-58.0,False,True,False,False,False
2024-03-21,1794.5,2012.0,10767.0,99.94546958981611,102.21,2024,3,0.8918986083499006,3,81,12,False,1784.0,1860.0,1777.0,10.5,False,True,False,False,False
2024-03-22,1805.0,2075.0,10830.0,99.902,102.61,2024,3,0.8698795180722891,4,82,12,False,1794.5,1769.0,1811.5,10.5,False,True,False,False,False
2024-03-23,1870.0,2150.0,11220.0,99.912,102.6,2024,3,0.8697674418604651,5,83,12,True,1805.0,1811.0,1846.0,65.0,False,True,False,False,False
2024-03-24,1715.0,1972.0,10290.0,99.93,103.02,2024,3,0.8696754563894523,6,84,12,True,1870.0,1763.0,1839.0,-155.0,False,True,False,False,False
2024-03-25,1799.0,2068.0,10794.0,99.96,103.08,2024,3,0.8699226305609284,0,85,13,False,1715.0,1690.0,1807.0,84.0,False,True,False,False,False
2024-03-26,1775.0,2041.0,10650.0,99.908,103.11,2024,3,0.869671729544341,1,86,13,False,1799.0,1842.0,1771.0,-24.0,False,True,False,False,False
2024-03-27,1844.0,2120.0,11064.0,99.907,103.04,2024,3,0.869811320754717,2,87,13,False,1775.0,1784.0,1759.0,69.0,False,True,False,False,False
2024-03-28,1784.0,2051.0,10704.0,99.902,102.85,2024,3,0.8698196001950268,3,88,13,False,1844.0,1794.5,1765.0,-60.0,False,True,False,False,False
2024-03-29,1835.0,2110.0,11010.0,99.97,102.4,2024,3,0.8696682464454977,4,89,13,False,1784.0,1805.0,1798.0,51.0,False,True,False,False,False
2024-03-30,1862.0,2141.0,11172.0,99.947,102.69,2024,3,0.8696870621205044,5,90,13,True,1835.0,1870.0,1822.0,27.0,False,True,False,False,False
2024-03-31,1775.0,2041.0,10650.0,99.948,102.71,2024,3,0.869671729544341,6,91,13,True,1862.0,1715.0,1839.0,-87.0,False,True,False,False,False
2024-04-01,1759.0,2022.0,10554.0,99.962,102.38,2024,4,0.8699307616221563,0,92,14,False,1775.0,1799.0,1845.0,-16.0,False,True,False,False,False
2024-04-02,1796.0,2065.0,10776.0,99.946,103.25,2024,4,0.8697336561743342,1,93,14,False,1759.0,1775.0,1713.0,37.0,False,True,False,False,False
2024-04-03,1842.0,2118.0,11052.0,99.956,103.18,2024,4,0.8696883852691218,2,94,14,False,1796.0,1844.0,1738.0,46.0,False,True,False,False,False
2024-04-04,1882.0,2164.0,11292.0,99.973,102.28,2024,4,0.8696857670979667,3,95,14,False,1842.0,1784.0,1845.0,40.0,False,True,False,False,False
2024-04-05,1835.0,2110.0,11010.0,99.978,102.67,2024,4,0.8696682464454977,4,96,14,False,1882.0,1835.0,1792.0,-47.0,False,True,False,False,False
2024-04-06,1788.0,2056.0,10728.0,99.974,102.69,2024,4,0.8696498054474708,5,97,14,True,1835.0,1862.0,1904.0,-47.0,False,True,False,False,False
2024-04-07,1782.0,2049.0,10692.0,99.972,102.91,2024,4,0.8696925329428989,6,98,14,True,1788.0,1775.0,1817.0,-6.0,False,True,False,False,False
2024-04-08,1737.0,1997.0,10422.0,99.928,102.21,2024,4,0.8698047070605909,0,99,15,False,1782.0,1759.0,1788.0,-45.0,False,True,False,False,False
2024-04-09,1869.0,2149.0,11214.0,99.95,102.31,2024,4,0.8697068403908795,1,100,15,False,1737.0,1796.0,1784.0,132.0,False,True,False,False,False
2024-04-10,1832.0,2106.0,10992.0,99.93,102.95,2024,4,0.8698955365622032,2,101,15,False,1869.0,1842.0,1780.0,-37.0,False,True,False,False,False
2024-04-11,1768.0,2033.0,10608.0,99.93,102.73,2024,4,0.8696507624200689,3,102,15,False,1832.0,1882.0,1812.0,-64.0,False,True,False,False,False
